id,district_corrected
29962,TZ0401
16211,TZ0905
46249,TZ1002
5657,TZ0901
20217,TZ0402
54894,TZ2002
35295,TZ0901
67352,TZ2002
50068,TZ0802
854,TZ1606
66867,TZ0106
55678,TZ1006
9514,TZ0101
57911,TZ1303
38852,TZ0607
10359,TZ1805
27164,TZ2303
4980,TZ1703
5214,TZ1802
36228,TZ0503
53169,TZ0206
22612,TZ0103
28398,TZ0103
18883,TZ0703
40732,TZ0507
64061,TZ0603
11491,TZ1104
50261,TZ2404
34941,TZ0506
21893,TZ2403
12373,TZ0304
11583, 
25503,TZ0404
65526, 
19129,TZ0801
56934,TZ1802
8114,TZ0406
19271,TZ2006
36555,TZ2101
12227,TZ0206
21081,TZ2202
47111,TZ0406
7592,TZ1802
69086,TZ1003
52549,TZ0105
61237,TZ1503
7053,TZ2103
27566,TZ1503
10942,TZ0302
49707,TZ1602
67174,TZ2609
16609,TZ1102
44139,TZ2004
52,TZ1003
46576,TZ0601
18192,TZ2202
27248,TZ1305
24010,TZ2002
68303,TZ1608
59678,TZ0801
53229,TZ0703
68630,TZ0205
37964,TZ1606
68337,TZ1104
73484,TZ0505
46835,TZ0503
40634,TZ2606
4361,TZ0406
3032,TZ1803
49225,TZ0205
69742,TZ0607
27922,TZ0301
16769, 
62134,TZ1704
25718,TZ0802
39465,TZ1907
33869,TZ2007
48655,TZ0303
51329,TZ1303
4492,TZ1204
10287,TZ1005
49683,TZ2007
51410,TZ1203
34783,TZ1303
40493,TZ0604
28487,TZ2202
13043,TZ0802
49234,TZ1907
22162,TZ0801
62327,TZ0402
49137,TZ2606
62133,TZ1904
62837,TZ0903
43396,TZ0204
10531,TZ0501
64698,TZ2302
18886,TZ1803
71740,TZ1807
34510,TZ2404
11230,TZ0502
56305,TZ0103
32212,TZ0501
36916,TZ2004
6945,TZ1704
44742,TZ0304
8337,TZ1404
47600,TZ0303
43025,TZ0903
56775,TZ1807
8298,TZ1207
62074,TZ1605
35667,TZ0302
44583,TZ2004
24244,TZ2001
72275,TZ0304
25836,TZ0805
52850,TZ0504
5484,TZ2006
71624,TZ2006
33835,TZ1905
56205,TZ1504
32837,TZ0102
18908,TZ1002
24082, 
64870,TZ0207
70618,TZ2606
34318,TZ0503
39116,TZ0407
42147,TZ1705
19766,TZ1704
30228,TZ1901
592,TZ2206
12489,TZ0202
51749,TZ1301
45496,TZ1401
62874,TZ0801
10600,TZ1603
17414,TZ1202
56073,TZ1901
73436,TZ2302
73802,TZ1703
49556,TZ2606
35349,TZ1801
58706,TZ2605
30929,TZ0401
3015,TZ1101
27296, 
23965,TZ2201
71755,TZ1002
8436,TZ0801
26516,TZ1501
15325,TZ0301
68006,TZ1204
56887,TZ2202
37944,TZ1806
4245,TZ1202
70138,TZ2004
59487,TZ1902
57117,TZ1207
45253,TZ2404
60415,TZ0307
49391,TZ2006
12147,TZ0206
52623,TZ0304
14879,TZ0604
31586,TZ1804
58600,TZ0305
32782,TZ2002
36534,TZ1006
62619,TZ0101
32013,TZ1901
54109,TZ0403
38776,TZ2402
7364,TZ1204
5587,TZ1203
11727,TZ0301
23064,TZ0503
31912,TZ1005
39158,TZ2505
28257,TZ2503
37314,TZ0302
6357,TZ0207
62056,TZ1204
63611,TZ1302
58257,TZ0506
26569,TZ1404
13164,TZ1204
62384,TZ2206
33604,TZ0303
13674,TZ2402
11387,TZ2601
44461,TZ0305
60809,TZ1906
35312,TZ0301
63162,TZ1904
68939,TZ0301
42024,TZ0801
23362,TZ0304
25133,TZ0105
18080,TZ1203
55026,TZ1902
34679,TZ0304
68846,TZ1406
21739,TZ0104
69994,TZ1702
11899,TZ2606
6784,TZ2206
16748,TZ1701
57464,TZ2404
19124,TZ2101
27869,TZ0206
48986,TZ0603
26473,TZ2201
21484,TZ0305
58729,TZ2203
29393,TZ0804
51234,TZ1401
68269,TZ0507
50106,TZ2609
54813,TZ0906
64408,TZ1905
56683,TZ1703
67471,TZ0206
65993,TZ1906
57863,TZ0604
69247,TZ2103
65560,TZ1605
56108,TZ1901
55125,TZ2002
5848,TZ1902
47939,TZ0101
48091,TZ1105
52829,TZ2201
36006,TZ0407
48456,TZ1305
3728,TZ0105
8208,TZ1605
843,TZ0903
65160,TZ0103
31561,TZ1805
23551,TZ1606
57103,TZ1207
39059,TZ0206
31620,TZ0504
60513,TZ0903
44529, 
13440,TZ0801
45967,TZ1502
63671,TZ0305
32863,TZ1401
10061,TZ1503
22010,TZ1606
62518,TZ1603
70510,TZ0104
37044,TZ0702
22766,TZ1503
9695,TZ1001
40084,TZ1002
72605,TZ1001
46531,TZ0605
68609,TZ1204
25083,TZ0504
11187,TZ1704
30100,TZ2101
62406,TZ0304
49529,TZ2404
15351,TZ1502
56084,TZ2303
55623,TZ2204
55292,TZ1306
70625,TZ1203
43740, 
32595,TZ1001
48177,TZ1303
18858,TZ0402
46485,TZ1201
2793,TZ1207
40189,TZ2404
52876,TZ1802
51225,TZ0202
13932,TZ1305
48786,TZ0201
61382,TZ1906
47782,TZ0403
46710,TZ0506
45270,TZ1602
49821,TZ1502
50415,TZ1306
25102,TZ0604
63479,TZ0803
46667,TZ1303
55492,TZ0105
40042,TZ2206
45740,TZ1302
56299,TZ1702
3490,TZ0302
36617,TZ0802
3665,TZ1204
7601,TZ1602
72606,TZ0402
69149,TZ1204
30670,TZ0304
68783,TZ1803
23066,TZ0301
49834,TZ2601
29580,TZ0601
56979,TZ1802
35043,TZ0203
20608,TZ1301
40316,TZ2006
73724,TZ0405
18523,TZ1705
2514,TZ0303
38497,TZ1203
47168, 
7349,TZ0403
48045,TZ1207
19952,TZ1003
15134,TZ1003
21057,TZ1203
6472,TZ1605
7946,TZ1808
28848,TZ2007
37223,TZ0303
25829,TZ0504
65387,TZ2302
61631,TZ1001
43546,TZ1902
22055,TZ1904
67201,TZ2404
53684,TZ1401
52489,TZ1403
41341,TZ0503
42150,TZ1403
32199,TZ1805
1507,TZ0402
55380,TZ2002
72076,TZ0205
49526,TZ2505
27945,TZ1203
4190,TZ1407
16853,TZ2203
46479,TZ1104
61349,TZ1503
63002,TZ1905
40381,TZ2202
48050,TZ2101
65940,TZ1005
4782,TZ1808
21914,TZ0607
48346,TZ1101
20552,TZ0503
69214,TZ1401
8139,TZ0104
53621,TZ0503
51963,TZ2505
10888,TZ0102
36634,TZ1003
7542,TZ1905
27117,TZ2104
59137, 
64529,TZ0301
39870,TZ1202
29856,TZ2007
69846,TZ1203
44283,TZ0302
54903,TZ2404
57713,TZ1603
50834,TZ0401
38529,TZ1603
35398,TZ1904
69389,TZ0304
45363,TZ0304
67267,TZ0802
67920,TZ2205
7013,TZ0205
38027,TZ0802
13033,TZ1702
47716,TZ1204
10779,TZ2403
26242,TZ0801
26376,TZ2202
62570,TZ0604
25205,TZ1801
55406,TZ1101
53904,TZ0301
33817,TZ1005
6134,TZ2605
72119,TZ2505
39100,TZ1203
53903,TZ1603
32118,TZ1503
50397,TZ2202
43130,TZ0301
39392,TZ1002
8855,TZ2202
3464,TZ2205
49794,TZ1607
32206,TZ2203
25571,TZ1102
16484,TZ0604
4119,TZ1704
38389,TZ0307
61079,TZ2201
34928,TZ1805
13991,TZ0304
43792,TZ1703
49602,TZ0101
19250, 
26200,TZ1601
4333,TZ1407
51265,TZ0305
60968,TZ2102
37263,TZ2205
58431,TZ1801
23982,TZ1207
73000,TZ1808
40919,TZ1001
8556,TZ1403
40588,TZ0501
46542,TZ2102
45373,TZ1406
33279,TZ0903
2944,TZ1805
18684,TZ1002
14177,TZ0702
61377,TZ0303
5658,TZ1407
3113,TZ2404
2599,TZ2204
28045,TZ1203
35574,TZ0902
176,TZ1805
35766,TZ0903
67981,TZ0503
45416,TZ0101
53584,TZ2203
66568, 
551,TZ1001
53281,TZ0306
9245, 
20814,TZ2205
56313,TZ0303
2470,TZ2403
36368,TZ1003
42579,TZ0204
57874,TZ1703
39375,TZ2206
31046,TZ0906
66712,TZ2002
56081,TZ0305
36659,TZ1003
63459, 
7309,TZ1601
10894,TZ0303
14353,TZ0802
55487,TZ0302
46612,TZ0405
21994,TZ2202
61356,TZ0203
11711,TZ1005
8239,TZ2303
38906,TZ0305
25127,TZ2606
66595,TZ1202
20796,TZ1603
61240,TZ1802
68849,TZ1805
15557,TZ1407
950,TZ0307
4219,TZ0105
72582,TZ1203
56171,TZ0202
26978,TZ1808
5618,TZ1804
31080,TZ1401
64996,TZ0103
59419,TZ1405
39640,TZ1503
43621,TZ1207
16002,TZ2202
55114,TZ1203
2733,TZ0506
53220,TZ0304
49185,TZ2403
35601,TZ2201
39944,TZ1104
28946,TZ0601
73908,TZ1603
28605,TZ0304
24194,TZ1101
38344,TZ2201
50413,TZ0701
373,TZ0206
52817,TZ0602
20793,TZ1701
62071,TZ2404
24959,TZ1804
44402,TZ1603
67896,TZ0303
29484, 
55846,TZ0401
51146,TZ2201
52055,TZ1302
25941,TZ2202
2548,TZ2205
70999,TZ2205
51418,TZ2007
62484, 
69661,TZ1401
4249,TZ1702
46468,TZ0605
67656,TZ0103
30097,TZ1303
17738,TZ0106
22791,TZ0504
19692,TZ0105
13002,TZ1306
65377,TZ1907
727,TZ0503
13534,TZ2503
32058,TZ2202
52258,TZ0205
34525,TZ0403
3153,TZ2504
63593,TZ0802
14658,TZ1301
37264,TZ1907
50273,TZ1902
56025,TZ2103
42349,TZ1304
52350,TZ1406
6772,TZ0904
59478,TZ0302
70834,TZ1602
44591,TZ1302
70478,TZ2205
64131,TZ0503
56645,TZ1204
54318,TZ1603
59638,TZ1805
56960,TZ0501
50441,TZ0601
52951,TZ2205
33630,TZ0904
54067,TZ1608
36405,TZ0601
33325,TZ0702
42026,TZ1002
23361,TZ0702
18590,TZ0206
39832,TZ2505
35596,TZ0906
2684,TZ2503
10003,TZ0301
28123,TZ1004
33036,TZ0104
67151,TZ1303
9497,TZ0702
55005,TZ0302
21891,TZ1403
17899,TZ1304
70256,TZ1802
23131, 
20531,TZ0406
50324,TZ2606
31164,TZ0505
66369,TZ1405
3677, 
27558,TZ1606
45370,TZ1405
72066,TZ0906
68538,TZ1904
70665,TZ0204
47113,TZ1202
26156,TZ0503
19231,TZ1604
43684,TZ0402
6956,TZ1501
18555,TZ0607
54432, 
7458,TZ2303
49498,TZ2006
28579,TZ2609
64233,TZ1503
825,TZ1005
25399,TZ1907
36423,TZ0802
18600,TZ1605
36607, 
2481,TZ0103
73868,TZ0604
66997,TZ1907
60134,TZ0408
29586,TZ2606
32086,TZ2203
28097,TZ1204
43033,TZ2103
36060,TZ1207
57760,TZ1001
19747,TZ1305
38407,TZ1904
33681,TZ1606
53937,TZ0603
37510,TZ0302
32589,TZ0303
19488,TZ1902
40446,TZ0206
14794,TZ0801
65416,TZ0403
20671,TZ0905
14702,TZ1301
28556,TZ0804
24626,TZ1603
70107,TZ0601
72266,TZ0202
32319,TZ0403
42066,TZ1801
70592,TZ1303
21825,TZ1005
67400,TZ0202
57608,TZ2606
5913,TZ0702
1132,TZ1403
50283,TZ0101
51172, 
9556,TZ0901
47514,TZ2002
49804,TZ0202
38680,TZ2002
6710,TZ0902
36721,TZ0401
68649,TZ1503
72216,TZ1803
55124,TZ1305
73559,TZ1807
41770,TZ0307
50870,TZ2404
36506,TZ0301
52005,TZ1805
27507,TZ1401
9781,TZ1606
42999,TZ0506
9164, 
62455,TZ1404
669,TZ0702
28431,TZ2102
42518,TZ1003
10703,TZ1003
35348,TZ1204
45718,TZ2203
68592,TZ0102
36223,TZ0304
3043,TZ0601
68839,TZ0903
64940,TZ2004
65351,TZ1606
53118,TZ1802
41138,TZ1101
48139,TZ0502
27056,TZ2303
31028,TZ0804
28542,TZ0502
73760,TZ2203
63078,TZ0206
4084,TZ2206
4372,TZ1202
24204,TZ0604
42304,TZ0302
1221,TZ1305
14235,TZ1501
65252,TZ0503
40857,TZ1304
61439,TZ1204
1281,TZ0102
17171,TZ0702
13841,TZ0306
63941, 
54857,TZ2102
40735,TZ0601
16118,TZ1302
40417,TZ0503
60586,TZ0202
62831,TZ0506
6197,TZ1605
18054,TZ0307
52384,TZ1603
31941,TZ0504
22130,TZ0501
44268,TZ0504
21012,TZ2004
65192,TZ1306
2634,TZ0306
10904,TZ0301
73998,TZ2202
32980,TZ1601
5748,TZ0102
25566,TZ0501
11389,TZ0903
3533,TZ1401
49022,TZ0901
23984,TZ0604
16957,TZ1802
67540,TZ1204
8972,TZ2403
72122,TZ1104
68196,TZ1808
43782,TZ0703
24545,TZ2004
49194,TZ2101
26666,TZ2605
34186,TZ1204
31608,TZ2503
29656,TZ0304
30230,TZ2202
1196,TZ1204
65325,TZ0802
31900,TZ0202
23195,TZ1404
44535,TZ0404
48684,TZ1005
46931,TZ0804
41680,TZ0604
3162,TZ1603
38611,TZ0204
18997,TZ1902
52226,TZ0904
2365,TZ2203
50172,TZ1705
37433,TZ1703
69134,TZ0303
41311,TZ0507
64210,TZ1702
57083,TZ1603
17552,TZ2002
60553,TZ1704
6697,TZ1203
69328,TZ1404
50622,TZ1703
48197,TZ1005
23291, 
32396, 
44150,TZ1104
45698,TZ2606
70594,TZ1006
31415,TZ0504
73970,TZ1101
11146,TZ0503
31635,TZ0602
73222,TZ2403
12330,TZ1704
47583,TZ0304
63569,TZ1003
71632,TZ2404
36075,TZ1502
53302,TZ2001
56652,TZ2302
12206,TZ2202
29883,TZ0503
23008,TZ1204
53800,TZ2002
30034,TZ0901
43342,TZ2504
64699,TZ1502
12105,TZ1606
4514,TZ0504
11377,TZ2004
38554,TZ0409
49218,TZ1401
35161,TZ2101
59351,TZ1102
5579,TZ0103
23069,TZ2105
65824,TZ1302
2435,TZ0502
23517,TZ0801
21614,TZ0206
37717,TZ1802
43500,TZ0304
60732,TZ0901
54926,TZ2007
11734,TZ2205
51534,TZ0504
1428,TZ1905
35305,TZ0402
73055,TZ1602
18254,TZ1601
4856,TZ0307
55364,TZ1202
43760,TZ2404
45765,TZ1101
37151,TZ2201
46663,TZ1303
39251,TZ1602
66788,TZ1702
56396,TZ0301
7247,TZ0901
11739,TZ0301
43696,TZ0105
29004,TZ1102
10313,TZ0602
34605,TZ1904
46596,TZ1204
32812,TZ0506
23759,TZ1901
17639,TZ1602
39519,TZ2102
14313,TZ0307
38750,TZ0303
29220,TZ2606
4667,TZ2201
69211,TZ1202
61842,TZ1901
63453,TZ0903
6660,TZ1804
31602,TZ2002
51530,TZ1202
70496,TZ1802
47249,TZ0305
24432,TZ1003
20391,TZ1305
34153,TZ1306
32967,TZ0105
73524,TZ0302
63899,TZ0503
39673,TZ0101
53819,TZ0503
33406,TZ0507
62014,TZ2101
44919,TZ0303
69583,TZ0507
68544,TZ2205
10540,TZ2201
40336,TZ0503
38943,TZ1404
59154,TZ2203
24544,TZ0805
72438,TZ1207
6552,TZ1602
11309, 
18718,TZ1005
23510,TZ1101
64188,TZ2203
61102,TZ0607
24601, 
53078,TZ1607
55328,TZ0607
17606,TZ1005
50501,TZ0305
28478,TZ1703
40811,TZ2002
70161, 
63185,TZ1003
69885,TZ0207
55823,TZ1006
17,TZ0206
68931,TZ0206
70906,TZ1607
43418,TZ1503
42713,TZ1602
44647,TZ1204
47143,TZ0601
31645,TZ0703
15393,TZ1203
4315,TZ1906
27083,TZ0304
14705,TZ1004
64640,TZ0802
69106,TZ1403
66660,TZ1207
62262,TZ1407
28249,TZ1102
1996,TZ1303
41042,TZ1603
24696,TZ0806
72709,TZ1703
41979,TZ0206
30128,TZ1705
36666,TZ0404
23491,TZ1407
9198,TZ1402
9776,TZ1804
7639,TZ2503
57752,TZ0304
29625,TZ1002
6986,TZ1807
61687,TZ1204
1434,TZ0605
9160,TZ0502
60233,TZ2004
42908,TZ0501
7926,TZ0701
36545,TZ2504
53908,TZ1601
66292,TZ2007
74196,TZ1203
2276,TZ1204
32318,TZ2203
28732,TZ0408
59271,TZ1203
61519,TZ1904
10138,TZ0502
40863,TZ1403
36782,TZ1003
38199,TZ0801
58959,TZ0901
6426,TZ1006
17528,TZ2201
72752,TZ2006
65420,TZ1703
16938,TZ1203
35457,TZ1701
18016,TZ1502
44956,TZ0207
55634,TZ1904
24186,TZ1703
55566,TZ1401
71821,TZ1104
67289,TZ1102
19729,TZ0305
18063,TZ0601
53064,TZ0805
66086,TZ1603
26971,TZ1005
24502,TZ2404
34894,TZ2404
35899,TZ2606
14523,TZ0402
4144,TZ0305
12605,TZ1302
20949,TZ0601
36428,TZ2002
10932,TZ0701
29564,TZ1504
15029,TZ1805
49738,TZ1905
55330,TZ2202
54242,TZ1403
50143,TZ1804
23307,TZ0401
7584,TZ1203
2226,TZ0306
8630,TZ1802
14219,TZ0103
39205,TZ0805
32432,TZ1303
2200,TZ2302
28092,TZ2201
22517,TZ2101
50529,TZ0504
61814,TZ0506
32147,TZ1805
40100,TZ1602
42006,TZ1902
12423,TZ1203
24459,TZ0605
42804,TZ1204
33204,TZ1802
19122,TZ0101
30403,TZ1401
16870,TZ0702
70225,TZ2006
17333,TZ0901
25888,TZ2205
48014, 
67704, 
52395,TZ1803
5459,TZ0503
35082,TZ0702
7765,TZ1306
41383,TZ1503
25058,TZ2404
12724,TZ0403
27023,TZ0903
59889,TZ0501
5497,TZ0506
10051,TZ1104
69866,TZ1902
18967,TZ1805
48857,TZ0501
26158,TZ0204
1702,TZ1802
61413,TZ1202
70090, 
47940,TZ0703
11801,TZ1101
51414,TZ1804
57946,TZ0601
54419,TZ0502
49796,TZ2204
45884,TZ0802
49791,TZ1101
25067,TZ1203
48155,TZ2002
15357,TZ0502
59245,TZ0403
35862, 
48331,TZ0405
50584,TZ2404
63339,TZ1605
2952,TZ0604
54040,TZ0102
35979,TZ1702
39614,TZ0202
68990,TZ0503
60940,TZ0506
34632,TZ0502
67506,TZ0404
40215,TZ0605
43065,TZ2004
70649,TZ0203
27679, 
22371,TZ0307
36449,TZ0307
48835,TZ1901
47346,TZ1904
72157,TZ1202
7737,TZ2202
12715,TZ0501
73549,TZ0305
13180,TZ1605
19731,TZ0304
35911,TZ1005
26959,TZ1406
7248,TZ1306
30874,TZ0304
4356,TZ0302
34024,TZ0503
18847,TZ2205
4643,TZ2102
52020,TZ0407
59273,TZ1305
20525,TZ2202
48290,TZ0105
37193,TZ1306
18269,TZ1803
43442,TZ1102
52511,TZ0805
46082,TZ2303
21449,TZ0104
63278,TZ1207
47423,TZ1204
40394,TZ0202
5970,TZ1702
29546,TZ2104
36473,TZ1302
48743,TZ1501
25966,TZ0202
59472,TZ1603
16690,TZ2004
60964,TZ1804
64542,TZ0206
48607,TZ1005
53877,TZ1401
44796,TZ0601
30665,TZ0402
69691,TZ0904
57835,TZ2101
8592,TZ0504
45959,TZ1102
21736,TZ0607
4441,TZ0802
15194,TZ1801
17363,TZ1104
26239,TZ0503
7751,TZ2004
55037,TZ0408
7240,TZ1005
30983, 
10423,TZ2001
22117,TZ1607
39415,TZ0409
30288,TZ1705
60979,TZ1902
53778,TZ2403
41361,TZ1803
17548,TZ1904
17234,TZ0903
58728,TZ0702
3026,TZ1403
23641,TZ1504
36273,TZ0101
41642,TZ1203
11050,TZ0202
59086,TZ1801
57602,TZ2503
52851,TZ1607
66092,TZ2202
7553,TZ1001
16610,TZ0503
45209,TZ1405
69894,TZ1808
6913,TZ0305
31187,TZ1504
50101, 
43064,TZ0601
53974,TZ2202
53979,TZ1902
46160,TZ1101
33586,TZ1305
19878,TZ0804
31607,TZ1901
62919,TZ1204
1692,TZ0503
3456,TZ0105
67021,TZ1808
65727,TZ0105
43078, 
70867,TZ0601
44801,TZ1502
69309,TZ1005
31580,TZ2203
32534,TZ2403
68177,TZ1503
46430,TZ1202
73703, 
22480,TZ0408
71746,TZ1003
6460,TZ1703
2133,TZ2203
40954,TZ1002
20458,TZ1302
44185,TZ1608
67005,TZ0202
20,TZ1606
40826,TZ1602
43249,TZ1601
46337,TZ0301
45450,TZ2609
929,TZ2002
19390,TZ1305
64910,TZ2202
42272,TZ0304
30363,TZ0305
65603,TZ0303
34451,TZ2102
69385,TZ0502
4623,TZ0902
45691,TZ2103
13977,TZ0102
46405,TZ0402
32542,TZ0105
61180,TZ1901
21230,TZ0702
25596,TZ0502
6291,TZ1802
65797,TZ0304
71032,TZ1805
60471,TZ0305
28391,TZ0401
7328,TZ0604
64788,TZ2403
50141,TZ0605
52579,TZ0203
71448,TZ0107
36908,TZ1803
17698,TZ0506
73458,TZ1804
20891,TZ1606
51087,TZ1302
43857,TZ1204
71645,TZ1202
53460,TZ0501
14112,TZ0202
57536,TZ0703
11008,TZ1608
34445,TZ2609
11795,TZ0501
8058,TZ0601
1486,TZ1204
17685,TZ2303
59949,TZ0307
65310,TZ1005
41849,TZ2205
27775,TZ1901
70509,TZ1204
17420,TZ1001
22989, 
53022,TZ1805
2175,TZ1701
45098,TZ2202
13265,TZ2404
57218,TZ1602
51306,TZ2606
41109,TZ0206
27357,TZ0401
8191,TZ0506
59144,TZ0602
10304,TZ2202
1847, 
72579,TZ1102
72672,TZ1406
15317,TZ2206
51890,TZ0504
38143,TZ0503
37686,TZ0804
22853,TZ1607
21507,TZ1702
31454,TZ0901
8996, 
68680,TZ2606
72410,TZ1902
70517,TZ2003
18636,TZ0207
21856,TZ0601
42113,TZ2505
14988,TZ1003
56102,TZ2403
64413,TZ0304
5088,TZ1202
9584,TZ1203
68488,TZ2404
28804,TZ0401
45981,TZ0205
60057,TZ1101
64762,TZ1207
62361,TZ1801
7851,TZ0601
70456,TZ0408
41062,TZ0302
70980,TZ0202
33627,TZ0804
14769,TZ1602
64757,TZ1203
9352,TZ1904
43084,TZ1804
31292,TZ2203
43434,TZ1002
25516,TZ0405
39433,TZ1204
49190,TZ0401
53390,TZ0801
65348,TZ0307
59953,TZ1602
15426,TZ1002
31083,TZ2404
71317,TZ1302
69036,TZ2102
2900,TZ1203
39560,TZ0702
32566,TZ2606
6661,TZ1501
39557,TZ0601
23222,TZ1102
68097,TZ2202
21558,TZ1406
27017,TZ1805
43050,TZ0506
27522,TZ1907
41561,TZ1101
39809,TZ0903
463,TZ1101
74170,TZ1802
73905,TZ0503
6870,TZ1403
61081,TZ0401
25634,TZ1104
32665,TZ0304
14496,TZ1302
68483,TZ2101
11458,TZ1808
48461,TZ2203
45142,TZ0601
22793,TZ2103
56335,TZ0206
39218,TZ0503
42011,TZ1002
36673,TZ1207
57267,TZ2303
1913,TZ2104
11073,TZ2606
69870,TZ2609
4006,TZ2202
32136,TZ0102
15684,TZ0201
72808,TZ0701
64755,TZ2201
24287,TZ1901
16073,TZ1804
69336,TZ1802
18027, 
4162,TZ1404
48060,TZ0201
15391,TZ0206
59571,TZ0303
31592,TZ0401
15524,TZ1101
7232,TZ0503
5385,TZ1207
26209,TZ0206
64739,TZ0502
63629,TZ1607
30113,TZ0401
52881,TZ2204
29678,TZ0307
58520,TZ1603
27888,TZ0501
62903,TZ1101
18735,TZ0805
20780,TZ1406
1846,TZ0503
35484,TZ1703
6560,TZ2202
24371,TZ0604
30962,TZ0901
20146,TZ1606
22809, 
37991,TZ1006
47795,TZ0202
69827,TZ2605
2104,TZ1102
71254,TZ1305
59427,TZ1501
34092,TZ2002
33684,TZ2404
1963,TZ0206
46353,TZ0304
16102,TZ0504
6803,TZ2201
44826,TZ0801
56935,TZ1105
35093,TZ1403
136,TZ0103
22722,TZ0206
67814,TZ0805
72637,TZ0903
47280,TZ1601
60377,TZ2205
56982,TZ1804
12602,TZ1301
40274,TZ2609
51970,TZ2002
48875, 
6926,TZ0501
30398,TZ2303
53213,TZ0604
44242,TZ0202
2487,TZ1702
30264,TZ0202
32490,TZ0104
41413,TZ2605
14508,TZ0408
31613,TZ0603
2253,TZ1305
5941,TZ0604
43889,TZ0206
61697,TZ0104
53648,TZ0307
24653,TZ1703
68277,TZ1808
19176, 
57939,TZ1302
47862,TZ2403
54717,TZ2002
37911,TZ1704
27687,TZ1601
1142,TZ2609
55483,TZ2505
27429,TZ2007
44741,TZ1102
62234,TZ1603
16508,TZ0206
29757,TZ1503
69867,TZ0506
23958,TZ2101
56201,TZ0605
26708,TZ0206
46680, 
14799,TZ0903
65573,TZ2606
6781,TZ1305
38354,TZ0503
31769,TZ1907
3852,TZ0201
28780,TZ1701
1173,TZ1803
25790,TZ0401
23394,TZ1807
54822,TZ0502
36709,TZ1207
55298,TZ2007
3589,TZ0403
27477,TZ0301
14624,TZ1808
23120,TZ1902
71957,TZ0304
17343,TZ1704
60045,TZ1102
20285,TZ2404
8536,TZ0103
59395,TZ0503
62727,TZ0401
11887,TZ1907
73699,TZ1904
20841,TZ0604
27419,TZ0106
70913,TZ0408
23010,TZ2204
44489,TZ1906
7100,TZ0802
47362,TZ0202
71815,TZ2104
13529,TZ2101
7477,TZ1605
54505,TZ2201
70732,TZ1502
26747,TZ0602
29817,TZ1006
13296,TZ1703
4575,TZ0204
31951,TZ2102
24444,TZ0504
12079,TZ0603
44703,TZ0506
71774,TZ2204
49333, 
32733,TZ0601
29440,TZ1705
20451,TZ1006
35441,TZ2403
73919,TZ1602
65073,TZ0105
14028, 
2405,TZ0601
45834,TZ0504
23608,TZ1204
45845,TZ0503
42062,TZ1608
13537,TZ0302
47637, 
60959,TZ0904
50048,TZ1204
65886,TZ2606
3886,TZ2404
57702,TZ2504
49286,TZ1902
57800,TZ1101
58517,TZ0603
3974,TZ0601
13199,TZ0503
65547,TZ1405
36629,TZ0605
49710,TZ0501
19144,TZ2205
25126,TZ1303
45705,TZ0101
70274,TZ0407
18752,TZ1204
39262,TZ0301
43888,TZ0503
14963,TZ2606
46424,TZ1102
818,TZ2404
7598,TZ0904
3817,TZ0406
64390,TZ0306
27320,TZ1204
22003,TZ0504
24967,TZ2605
50761,TZ2007
42738,TZ0406
49368,TZ1403
60145,TZ0102
44357,TZ0301
59767,TZ2007
73734,TZ0501
20105,TZ1808
225,TZ1902
32696,TZ0106
3965,TZ1803
20507,TZ1207
50159,TZ2202
10057,TZ2004
47217,TZ1907
15802,TZ0803
47629,TZ1804
21342,TZ0103
18947,TZ1904
52735,TZ0201
26803,TZ0506
46262,TZ1201
31649,TZ1703
18085,TZ0301
34214,TZ1202
53806,TZ2605
32745,TZ0607
8539,TZ0301
44602,TZ2202
35120,TZ1203
16181,TZ1603
8133,TZ0102
6883,TZ1305
71621, 
14495,TZ1805
41588,TZ2203
21710,TZ1906
59876,TZ1204
22575,TZ1006
39293,TZ1901
531,TZ2403
33802,TZ1703
73298,TZ2403
45920,TZ0506
52723,TZ1203
24572,TZ0408
12165,TZ0305
17096,TZ0402
13729,TZ0805
66316, 
8326,TZ1906
14110,TZ2202
56030,TZ1807
48827,TZ1607
17898,TZ1803
11237,TZ1903
14337,TZ0503
58869,TZ2606
63951,TZ1104
18066,TZ1803
74,TZ1703
50097,TZ0607
13216,TZ0304
42719,TZ0604
29908,TZ1005
47130,TZ1705
60920,TZ0604
51267,TZ2203
48168,TZ0201
1302,TZ1203
10135,TZ0501
20363,TZ1803
19411,TZ0301
6269,TZ1602
54792,TZ2201
23710,TZ2204
49999,TZ1601
50729,TZ0601
54959,TZ0501
5555,TZ2204
20115,TZ1207
58966,TZ1204
6785, 
8393, 
18479,TZ0506
36326,TZ1101
21168,TZ1204
50241,TZ1606
41188,TZ0303
9038,TZ0601
48431,TZ2101
18113,TZ2606
32412,TZ0506
69938,TZ1605
63989,TZ1203
60781,TZ1602
61357,TZ1904
29273,TZ0307
70349,TZ1201
39368,TZ1904
69647,TZ0702
43445,TZ2505
16724,TZ1602
57651,TZ0605
66370,TZ1001
46464,TZ0301
54084,TZ1603
56776,TZ0101
71098,TZ0603
70321,TZ0202
38785,TZ0402
59032,TZ0301
64384,TZ1904
1008,TZ1802
15970,TZ1204
44146,TZ1302
66432,TZ0407
38265,TZ2104
27016,TZ0805
32427,TZ0402
